chunk_id,doc_id,chunk_text,position,token_len,title,topics,source,staff_id,url,published_at,notice_id,rule_id,schedule_id,course_id
6bd330349ccc6a8f1236cf40e17a349dc40a686e,7451df4c344d6f6e4b282bd179f6245a68ea5c76,"[동국대학교 - 동국대학교]

소속: 동국대학교 정보: 동국대학교 02)2260-3888 1",0,9,동국대학교 - 동국대학교,동국대학교,staff,1,,,,,,
9ccb42ed8d475af1271338938c6f5a9319ff3186,68efbe59f8d0c80988c486a08fb7d67e24a9d331,"[서울캠퍼스 건학위원회 - 서울캠퍼스 건학위원회]

소속: 서울캠퍼스 건학위원회 정보: 서울캠퍼스 건학위원회 02)2260-3888 2",0,13,서울캠퍼스 건학위원회 - 서울캠퍼스 건학위원회,서울캠퍼스 건학위원회,staff,2,,,,,,
0fd62f557fc0610e11f845b59e857a297567fcbc,a318640533fa37bca64d9299e206a10756da8dde,"[서울캠퍼스 건학위원회 - 서울캠퍼스 건학위원회]

소속: 서울캠퍼스 건학위원회 정보: 서울캠퍼스 건학위원회 02-2260-1672 3",0,13,서울캠퍼스 건학위원회 - 서울캠퍼스 건학위원회,서울캠퍼스 건학위원회,staff,3,,,,,,
c99e50f8d0558816f2640882d98c56ae7a77ff0e,a9a375adcc386a24910de63a2b96bb591b84fa6b,"[서울캠퍼스 건학위원회 - 서울캠퍼스 건학위원회]

소속: 서울캠퍼스 건학위원회 정보: 서울캠퍼스 건학위원회 4",0,12,서울캠퍼스 건학위원회 - 서울캠퍼스 건학위원회,서울캠퍼스 건학위원회,staff,4,,,,,,
f7356f4de0578dc0858aea064a44e914755cc563,07c9993e66bc1b5618ee97bbf358c8fdb76ce327,"[사무국 - 사무국]

소속: 사무국 정보: 사무국 02-2260-3307 5",0,9,사무국 - 사무국,사무국,staff,5,,,,,,
896348850bf0272b372ad7cc945e25d7d125acff,8f91f3b1cf5105178fc7ca2a116e6fff91d202c7,"[행정팀 - 행정팀]

소속: 행정팀 정보: 행정팀 02-2260-3543 6",0,9,행정팀 - 행정팀,행정팀,staff,6,,,,,,
0b7f6a673d6ff079fe8953509b8f618fd4a6901e,2d9890cb5b9e0213740c21c421a4dd8602cb3175,"[행정팀 - 행정팀]

소속: 행정팀 정보: 행정팀 02-2260-3018 7",0,9,행정팀 - 행정팀,행정팀,staff,7,,,,,,
596dc5f065fdd8f11a4198117ee2b6068a34db8f,f12dfc741bbb2ccd62e1eecab1d627da0a33e4ef,"[행정팀 - 행정팀]

소속: 행정팀 정보: 행정팀 02-2260-3544 8",0,9,행정팀 - 행정팀,행정팀,staff,8,,,,,,
3053d1a638c252869e919484c2f08cc4112d9c8b,bf89519af9b1f150f92aa3ed0e40d6b72d7fe609,"[행정팀 - 행정팀]

소속: 행정팀 정보: 행정팀 지역미래불자육성장학, 불교동아리 예산, 동아리시스템, 서무 02-2260-3546 9",0,14,행정팀 - 행정팀,행정팀,staff,9,,,,,,
2011133002ed3b5154da4a616cde165423aa641c,74e44245af44c2e2e353db0f68e5e669537428eb,"[행정팀 - 행정팀]

소속: 행정팀 정보: 행정팀 불교계장학 운영, 불교동아리 소식 관리 02-2260-8629 10",0,14,행정팀 - 행정팀,행정팀,staff,10,,,,,,
6fbfdd85e78e8d667fa2205a471ac6720cc50540,b3dfc23ca3da0ed1aa55955689ac034e2a46cc5c,"[행정팀 - 행정팀]

소속: 행정팀 정보: 행정팀 신행마일리지 운영 02-2260-8630 11",0,11,행정팀 - 행정팀,행정팀,staff,11,,,,,,
8c5147b6a66c6da60cbd9131d2e5662b7ffd8c82,02b44e34b0097e20c84f02d8bdadb2ccb817e419,"[정각원 - 정각원]

소속: 정각원 정보: 정각원 02-2260-3015 12",0,9,정각원 - 정각원,정각원,staff,12,,,,,,
f465799e7e0331c829ecb8cbbd7f649a490b8b68,1d8f195fd129653b19cbc5f9a37e6b169fe2153b,"[정각원 - 정각원]

소속: 정각원 정보: 정각원 02-2260-3018 13",0,9,정각원 - 정각원,정각원,staff,13,,,,,,
145bcd0fdc4c441318e732ccf40990a3894e680d,a0507256dba03cee6c23083e32a8381359329e58,"[정각원 - 정각원]

소속: 정각원 정보: 정각원 14",0,8,정각원 - 정각원,정각원,staff,14,,,,,,
dea2e1a16dfbfb4ec698316262870343064a074f,8e479eaf86dd08bd13122698d8a3ab391bff8a40,"[정각원 행정팀 - 정각원 행정팀]

소속: 정각원 행정팀 정보: 정각원 행정팀 02-2260-3018 15",0,13,정각원 행정팀 - 정각원 행정팀,정각원 행정팀,staff,15,,,,,,
fd09faf7a0c5540f7c521108b2321140258e0c0e,5bc9b2f9f5aed230fa5944e9a5428334919c441a,"[정각원 행정팀 - 정각원 행정팀]

소속: 정각원 행정팀 정보: 정각원 행정팀 건학이념수행평가 관리, 법회 및 신행프로그램 운영, 장학 업무 등 02-2260-3016 16",0,22,정각원 행정팀 - 정각원 행정팀,정각원 행정팀,staff,16,,,,,,
f032493d46026d10bc960f01d8761240b419c869,ca9710c98035ed515afeab49b91d8d7fd324c024,"[정각원 행정팀 - 정각원 행정팀]

소속: 정각원 행정팀 정보: 정각원 행정팀 예산, 연등· 인등, 법회 지원 02-2260-3017 17",0,18,정각원 행정팀 - 정각원 행정팀,정각원 행정팀,staff,17,,,,,,
25b18e52538e9bad6b2d90588b9ada1399503f61,d5689b0fe7ca57e8eff57a957922d53813f291fc,"[정각원 행정팀 - 정각원 행정팀]

소속: 정각원 행정팀 정보: 정각원 행정팀 불청장학 관리, 결계· 포살, 법회· 행사 지원, 홍보물 제작 및 관리, 신도증 발급, 종비생수행관 지원 등 02-2260-3019 18",0,29,정각원 행정팀 - 정각원 행정팀,정각원 행정팀,staff,18,,,,,,
d423539a7f87f84eff7eb023053ce23b0040e25e,3a93a944bbc4a2b723f9fcc47e6e7f55572cc46b,"[비서실 - 비서실]

소속: 비서실 정보: 비서실 02-2260-3060 19",0,9,비서실 - 비서실,비서실,staff,19,,,,,,
4b9998f8fb89c97f722b698858e388046631f1c7,2f7ce065049e83da88b16e545e16d936e7bca831,"[비서팀 - 비서팀]

소속: 비서팀 정보: 비서팀 비서팀 업무총괄 02-2260-8804 20",0,11,비서팀 - 비서팀,비서팀,staff,20,,,,,,
6cda54a506636a431b6baac00ef86e900be981e9,7b56b6d89a3d43773295ce6bf4c66ccf48ecef58,"[비서팀 - 비서팀]

소속: 비서팀 정보: 비서팀 부총장 교· 내외 일정관리 및 의전 02-2260-3013 21",0,15,비서팀 - 비서팀,비서팀,staff,21,,,,,,
6ce32d4433a243261bf890225fcf84268d51df53,4991a5cb354a7d220dd29ac7472da95b53dd529e,"[비서팀 - 비서팀]

소속: 비서팀 정보: 비서팀 총장 교· 내외 일정관리 및 의전 02-2260-8805 22",0,15,비서팀 - 비서팀,비서팀,staff,22,,,,,,
6820f3c39577a60a4719bd82ad15bdf23c189214,d9a4b9b2c31a814c7424bbd56571260fec28a8f4,"[비서팀 - 비서팀]

소속: 비서팀 정보: 비서팀 총장 교· 내외 일정관리 및 의전 02-2260-3011 23",0,15,비서팀 - 비서팀,비서팀,staff,23,,,,,,
5c4d34292dea963cffd8587d424c4a514a9f2448,af4ba170839fabceb8528d466fa40a8f3c2d14dc,"[비서팀 - 비서팀]

소속: 비서팀 정보: 비서팀 총장 교· 내외 일정관리 및 의전 02-2260-3012 24",0,15,비서팀 - 비서팀,비서팀,staff,24,,,,,,
f560b91849e97f8141c9bca7b804cf603c2807da,fdaede9ac309a5343eece2baf71c627bbfae00d5,"[비서팀 - 비서팀]

소속: 비서팀 정보: 비서팀 부총장 교· 내외 일정관리 및 의전 02-2260-3014 25",0,15,비서팀 - 비서팀,비서팀,staff,25,,,,,,
24dbcfe23a6d7654d456f19cd5be577db8274a8f,0676160bd336ea151eebbd48791bbc56394123d4,"[대외협력처 - 대외협력처]

소속: 대외협력처 정보: 대외협력처 02-2260-3173 26",0,9,대외협력처 - 대외협력처,대외협력처,staff,26,,,,,,
77a2d61d1fe40347d92f7bf5b0871e26830754f1,165171e9a1fe01fbaf9893c1bc8dac276c2e2249,"[대외협력처 - 대외협력처]

소속: 대외협력처 정보: 대외협력처 27",0,8,대외협력처 - 대외협력처,대외협력처,staff,27,,,,,,
fb6ed640a5ce6b7ea723260478ec701b99ebdab0,44de0715f23545bcf496298471362ee9af06a391,"[대외협력실 - 대외협력실]

소속: 대외협력실 정보: 대외협력실 02-2260-3793 28",0,9,대외협력실 - 대외협력실,대외협력실,staff,28,,,,,,
54bd718e6e88a43c6f68eeadbee1a95c25029f97,036657ab6a6e19afbcef06c75a8947c813ca3fb7,"[대외협력실 - 대외협력실]

소속: 대외협력실 정보: 대외협력실 발전기금 기획, 계획기부, 기부/ 감사 행사 02-2260-3792 29",0,15,대외협력실 - 대외협력실,대외협력실,staff,29,,,,,,
09f026057955d254c17a01e7f3cbbf15f1703053,675be2afb0c177f0e402881ce1e1926845ab01a6,"[대외협력실 - 대외협력실]

소속: 대외협력실 정보: 대외협력실 기부자 예우, 홍보, 성과평가 기부금 실적처리 등 02-2260-3795 30",0,16,대외협력실 - 대외협력실,대외협력실,staff,30,,,,,,
f2558ea82e1000cd82907bd38201bb2b7bc63916,fa8c9dbfe4c1438bf08fcefc06097577587b25ab,"[대외협력실 - 대외협력실]

소속: 대외협력실 정보: 대외협력실 02-2260-3795 31",0,9,대외협력실 - 대외협력실,대외협력실,staff,31,,,,,,
a17ae2235288cc57cef539d909c8c6489d4fb86f,53e760270567cbc2a72ddb8d1f1f3a59ca4426dd,"[대외협력실 - 대외협력실]

소속: 대외협력실 정보: 대외협력실 모금기획, 동문관리 02-2260-3794 32",0,11,대외협력실 - 대외협력실,대외협력실,staff,32,,,,,,
9944418c738675c3b0c3ec6bb98b93836ed77cbc,a760fed3370e5e3fdbbafa35ef891dc1c1f9f14c,"[대외협력실 - 대외협력실]

소속: 대외협력실 정보: 대외협력실 기금 관리, 현물 기부 접수, 기부자 연말정산, 기부금 결산 02-2260-8991 33",0,18,대외협력실 - 대외협력실,대외협력실,staff,33,,,,,,
b95e50093baf3ee353d33c39275ef3c9cbb1032f,e9d07166a91d1db07614a41155a6a8c7c1dd127e,"[대외협력실 - 대외협력실]

소속: 대외협력실 정보: 대외협력실 기부금접수, 기부금영수증, CMS, 주간동국소식 02-2260-8992 34",0,13,대외협력실 - 대외협력실,대외협력실,staff,34,,,,,,
a42b4168b82952beb27cbdf0667fe6fdb83978ad,bdf0aa67a1f4acd1b4638c6981e8ca1e01bccf06,"[대외협력실 - 대외협력실]

소속: 대외협력실 정보: 대외협력실 기부금 접수, 기부 예우 지원, 발전기금 홈페이지 관리, 기부자 특별 열람증 발급, 발전기금 모금 지원 02-2260-8993 35",0,24,대외협력실 - 대외협력실,대외협력실,staff,35,,,,,,
e9dbaeabee53407186d3e4bb45154b2b78f13919,b112e25ddf7575391aa26a65f98e4a1f421733a1,"[홍보실 - 홍보실]

소속: 홍보실 정보: 홍보실 02-2260-3024 36",0,9,홍보실 - 홍보실,홍보실,staff,36,,,,,,
b994bbfdac9655324aa4a8ea89c5407665241fbd,a1318c2f3d811066034db994c5dd99a4004f503f,"[홍보실 - 홍보실]

소속: 홍보실 정보: 홍보실 사진/ 영상자료 관리, UI 관리 02-2260-3027 37",0,14,홍보실 - 홍보실,홍보실,staff,37,,,,,,
cc2d93422fb3b535ca131121b3e22ed013e54064,2025bfe59458c9461ea3309cc8716769ecfd9a25,"[홍보실 - 홍보실]

소속: 홍보실 정보: 홍보실 언론홍보 및 광고 02-2260-3026 38",0,12,홍보실 - 홍보실,홍보실,staff,38,,,,,,
ef3d3f9a8c3a578ea113cd41a70bd2b6ce512ad6,6425ccf9ba5bd7455ea2841141724541f6703bb8,"[홍보실 - 홍보실]

소속: 홍보실 정보: 홍보실 보도 및 홍보자료 작성 배포, 홍보대사 동감 운영(캠퍼스투어 등), 학교 공식 SNS 관리 02-2260-3025 39",0,22,홍보실 - 홍보실,홍보실,staff,39,,,,,,
22ed2adc43a66a38bfe599f13ca8156dc2289043,3b96098beb976c180f0e6d9ba81ad26920aca840,"[홍보실 - 홍보실]

소속: 홍보실 정보: 홍보실 홈페이지 관리 02-2260-3022 40",0,11,홍보실 - 홍보실,홍보실,staff,40,,,,,,
4c94179ef259eaeeaa97826469856c68c47980cf,8a8377a9122132e29e20f6942ff358bde6c790bf,"[홍보실 - 홍보실]

소속: 홍보실 정보: 홍보실 SNS 채널 관리, 홍보영상 콘텐츠 제작 02-2260-3023 41",0,15,홍보실 - 홍보실,홍보실,staff,41,,,,,,
063205dd10b0193f963a4ae4a109c5eef95a95d3,aa05358f3ce120a5152597103492c75ca95eb000,"[건학120주년 기념사업단 - 건학120주년 기념사업단]

소속: 건학120주년 기념사업단 정보: 건학120주년 기념사업단 02-2260-3374 42",0,13,건학120주년 기념사업단 - 건학120주년 기념사업단,건학120주년 기념사업단,staff,42,,,,,,
ea3916455e736398b3b5af8c9b77fc558db7402f,026c65ecb4865c6b5123d0b31bd09c5ff103ed05,"[기념사업 추진팀 - 기념사업 추진팀]

소속: 기념사업 추진팀 정보: 기념사업 추진팀 건학120주년기념사업 02-2290-1436 43",0,14,기념사업 추진팀 - 기념사업 추진팀,기념사업 추진팀,staff,43,,,,,,
1c219b386998ff086fe934f8fc630bbb6a36d5d3,d3ece1e1ddeb3d0b3a2349e0779c36629442da28,"[기념사업 추진팀 - 기념사업 추진팀]

소속: 기념사업 추진팀 정보: 기념사업 추진팀 모금기획, 동문관리 02-2260-3794 44",0,15,기념사업 추진팀 - 기념사업 추진팀,기념사업 추진팀,staff,44,,,,,,
ca07527b2ec1f6030a7b8c6d34d26934242638ff,3e2568458e94651f200c09d1355a859042b7ca7f,"[기념사업 추진팀 - 기념사업 추진팀]

소속: 기념사업 추진팀 정보: 기념사업 추진팀 건학120주년기념사업 02-2290-1435 45",0,14,기념사업 추진팀 - 기념사업 추진팀,기념사업 추진팀,staff,45,,,,,,
d0dd3811558bd837a24da2dced8a3a411ce2f0ae,44c788cdc2502ccf2a7deeb739823bf7c7d06db4,"[기념사업 추진팀 - 기념사업 추진팀]

소속: 기념사업 추진팀 정보: 기념사업 추진팀 동국대학교 120년사 편찬 46",0,15,기념사업 추진팀 - 기념사업 추진팀,기념사업 추진팀,staff,46,,,,,,
976111a7eef0ba328ef1381ff4526e2902d944c7,ace54352cb79909c51f0fae406fe46fab84f85ac,"[미래캠퍼스추진단 - 미래캠퍼스추진단]

소속: 미래캠퍼스추진단 정보: 미래캠퍼스추진단 02-2260-8803 47",0,9,미래캠퍼스추진단 - 미래캠퍼스추진단,미래캠퍼스추진단,staff,47,,,,,,
6ad7d2f57a7ece6b6114b55bb3c806fa3f85030b,51e27eaaf6feb3f5861a17db43458dca2d6530fb,"[미래캠퍼스추진팀 - 미래캠퍼스추진팀]

소속: 미래캠퍼스추진팀 정보: 미래캠퍼스추진팀 미래캠퍼스추진팀 업무총괄/ 신규사업 기획 02-2260-4923 48",0,13,미래캠퍼스추진팀 - 미래캠퍼스추진팀,미래캠퍼스추진팀,staff,48,,,,,,
be871c17c980b4e341c7398552d5ea6cc4f58c9f,f0d71e5b1a58844485a8292c1b02c7ea27d80d20,"[미래캠퍼스추진팀 - 미래캠퍼스추진팀]

소속: 미래캠퍼스추진팀 정보: 미래캠퍼스추진팀 캠퍼스 마스터플랜 및 캠퍼스 개발 기본계획 수립/ 대학세부시설조성계획 변경/ 내부위원회 운영 02-2260-4958 49",0,20,미래캠퍼스추진팀 - 미래캠퍼스추진팀,미래캠퍼스추진팀,staff,49,,,,,,
36bd4e0731349408bbff05248fd7ce040945bc10,c451de3d35223daac56cebe06e24b7f269bd1331,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 02-2260-3995 50",0,9,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,50,,,,,,
3a4cceb77cbae9a41f3b0c7109b8d1a6ae7aa51b,c6e84eb989bb81ec047e09426175e5561ea8de1a,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 51",0,8,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,51,,,,,,
7b6cc12cc8f1225370efae21949ce0cd3c2a4dc1,c8251e2e99cd248c4aae9197215af03abcfd4d98,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 02-2260-3918 52",0,9,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,52,,,,,,
d0bd1811f7cfee4598aafa348125aa7c81f96d21,59838bc69da51b601590affb1ca412cd799342e2,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 0222603752 53",0,9,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,53,,,,,,
f1de197a90c77a5be4cde7a60cb5a04e8590cc63,8fed1717e865f40a9e89aff286cdd9bd4d37b735,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 02-2260-3751 54",0,9,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,54,,,,,,
77a61e94c1114dd497548598f41e37b0ec7af195,5d7b7f52fb4f5ba7398d817ee2236f75373ef902,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 02-2260-3882 55",0,9,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,55,,,,,,
dbade25b4d6e387b24e98d7d64c61b5243770ed6,661140bbe1f266144d2964db7a78a3351a08cae8,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 강의 촬영 및 편집/ 이러닝 개발 02-2260-8814 56",0,15,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,56,,,,,,
b2819d89e1da839917e52dfd659cd6e59ed11bd2,fe379118cf894e84a422c7135da0d7fabfaaa5b8,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 강의 촬영 및 편집/ 이러닝 개발 02-2260-8906 57",0,15,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,57,,,,,,
973249ab4a2f1ee2d5fdfa443164ba96e9ce6095,09bf08564a6319dc305a9f1ae66cfbb118cae20c,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 02-2260-8823 58",0,9,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,58,,,,,,
16af8f13b8ae110033e82a6bef6c5c9dbeb80170,c656ffdd50b0f1ebef4fc355defee791fec9797b,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 학습지원부 업무 지원 02-2260-8813 59",0,12,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,59,,,,,,
b42f996759bc9b6b9e0715a718ff5ea53ea94613,cf3952475d1188086bbf3a78cf6fcb791f84f4b0,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 MOOC/ Metavercity 02-2260-8824 60",0,11,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,60,,,,,,
902a6040dcda7de44d4d07cca79ec727804bc548,8bf37ad149683454e6dbdfa04aea119476d8eec2,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 연구데이터관리, 연구데이터분석지원 02-2260-3453 61",0,11,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,61,,,,,,
ad4036a2f74713a8832ce8a3d51266bbdb001515,961eec4ba2197a0f95dac284fc2446f935150b8c,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 연구데이터분석지원, 연구데이터관리 02-2260-3737 62",0,11,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,62,,,,,,
c774e1abf7c156a979afc1648dd882b99b838729,d3f0c27b9b139204b56a5ad08693a4aab8f32013,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 취업상담 02-2260-4950 63",0,10,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,63,,,,,,
ea404c9c8e2c1621e7d337ebc7fdb6781f448e6b,12277ba8cf03617f5cb54b99d5e9098285e44741,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 대학혁신지원사업 관리 02-2260-3321 64",0,11,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,64,,,,,,
f304c03972836db3624c3939df8d3f7e3fd824fb,fcb6eb971a256e525306812ea6907bdd29b7ec46,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 취업상담 02-2260-4957 65",0,10,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,65,,,,,,
76bcf3ade5e139fb55509b39acb8e0e379cf450c,929308254131c0c075e271f040429ac86b18b3a6,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 SW융합지원센터 대학혁신지원사업, SW기초교양, 나노디그리, 벤처스타트업아카데미 02-2290-1410 66",0,14,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,66,,,,,,
e4029b4dac1bc6610fa1ae3c962453d6c6ba7720,ea443245000e4a9e42555257d60af084023eebb9,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 기술이전 기술마케팅 0222603874 67",0,11,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,67,,,,,,
c3dfe048a9801bc1500c48c06ee54bea457fbd84,f9f040c6577cd9f843f10669bca8d36328a9584a,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 창업비교과, 창업동아리 02-2260-4991 68",0,11,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,68,,,,,,
bb2a5d40995deb72725fefa84b5cd7f288027452,a3df55b76357008bcc6e8dcfc1de6f265af7ceb8,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 학습지원 02-2260-8810 69",0,10,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,69,,,,,,
2efadb2230a3aa6cbd65ac22df126c2eebe14957,bba18905cedb1eb5c0819577618a80af23ae3953,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 02-2260-3881 70",0,9,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,70,,,,,,
c428f2b0a627463a84112f4a0dd01d856508a7c4,61df462eeecf2e25c45cf896ead722197bd89abe,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 MOOC 개발 02-2260-8825 71",0,11,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,71,,,,,,
a474f1a76bab84c1fb19509edab51e1ac6381efc,ba24628ca218ce5626a49ec83c92a519ccd513ec,"[대학혁신지원사업단 - 대학혁신지원사업단]

소속: 대학혁신지원사업단 정보: 대학혁신지원사업단 8816 72",0,9,대학혁신지원사업단 - 대학혁신지원사업단,대학혁신지원사업단,staff,72,,,,,,
3cec55b45369406252757432481584e56b01d898,35588031b7eafa8db650a65db8718d200867c6e2,"[혁신사업팀 - 혁신사업팀]

소속: 혁신사업팀 정보: 혁신사업팀 기획예산실 실무 총괄 02-2260-3061 73",0,12,혁신사업팀 - 혁신사업팀,혁신사업팀,staff,73,,,,,,
b834fb3bbadab175cb48ad83e9c8332f2dfd5900,c95a3e3bb2353fdba4d68cd2f20fed7862d9c554,"[혁신사업팀 - 혁신사업팀]

소속: 혁신사업팀 정보: 혁신사업팀 발전계획, 조직/ 사무분장, 사업계획 분석/ 조정, 대학혁신지원사업 기획 02-2260-3063 74",0,17,혁신사업팀 - 혁신사업팀,혁신사업팀,staff,74,,,,,,
23bad16fb110f355f23396eaec34b788588ff881,fc4227288e8382ec143b0c7bef9a75e14426d36d,"[혁신사업팀 - 혁신사업팀]

소속: 혁신사업팀 정보: 혁신사업팀 특성화, 단기프로젝트, 제도개선/ 대학혁신지원사업 기획 02-2260-3064 75",0,14,혁신사업팀 - 혁신사업팀,혁신사업팀,staff,75,,,,,,
4e1e680ed205ae9c2da9b74ceb8f57f26e064f97,ac6a428befa0f48047048f3961a1773d5d62ad80,"[혁신사업팀 - 혁신사업팀]

소속: 혁신사업팀 정보: 혁신사업팀 재정지원사업 관리 02-2260-3306 76",0,11,혁신사업팀 - 혁신사업팀,혁신사업팀,staff,76,,,,,,
f5035e82b1ecfdb0392122049d52feb83d3ffa4b,3ba86abe4d032fa03177edcbd374dbc233d95468,"[혁신사업팀 - 혁신사업팀]

소속: 혁신사업팀 정보: 혁신사업팀 대학혁신지원사업 관리 02-2260-3321 77",0,11,혁신사업팀 - 혁신사업팀,혁신사업팀,staff,77,,,,,,
fb78f3ac4ad3ffad4faa80e05677670025398961,043c63ebb4c00fda3a3b6bd87e5dece6314626cf,"[IR성과분석팀 - IR성과분석팀]

소속: IR성과분석팀 정보: IR성과분석팀 02-2260-3780 78",0,9,IR성과분석팀 - IR성과분석팀,IR성과분석팀,staff,78,,,,,,
ece05c25f4a23c2bfb5f04e1ae23b86c448e2f85,cc31eb6000a56fb08fc57c4c2877d07ec46adc7e,"[IR성과분석팀 - IR성과분석팀]

소속: IR성과분석팀 정보: IR성과분석팀 02-2260-3915 79",0,9,IR성과분석팀 - IR성과분석팀,IR성과분석팀,staff,79,,,,,,
0e35c621666da4d8e32ddfae61e678fa88c1e07d,69d34ee8fb80cf26ef8de4130afb4e84e5578eec,"[IR성과분석팀 - IR성과분석팀]

소속: IR성과분석팀 정보: IR성과분석팀 성과평가, 대외평가, 감사 02-2260-3066 80",0,12,IR성과분석팀 - IR성과분석팀,IR성과분석팀,staff,80,,,,,,
c2eba01a59414087b92621000fb5abab86fb3c6e,c26a7c221cd6050fbe9ccb81ca9df0d799d472cc,"[IR성과분석팀 - IR성과분석팀]

소속: IR성과분석팀 정보: IR성과분석팀 02-2260-3918 81",0,9,IR성과분석팀 - IR성과분석팀,IR성과분석팀,staff,81,,,,,,
65c156998a844029732a04c9647a236b53f902cd,d833510977b2b57ff7e7bfa452f381855242423e,"[캠퍼스타운사업단 - 캠퍼스타운사업단]

소속: 캠퍼스타운사업단 정보: 캠퍼스타운사업단 02-2260-3995 82",0,9,캠퍼스타운사업단 - 캠퍼스타운사업단,캠퍼스타운사업단,staff,82,,,,,,
aba58dbb52473187b2806de622394697ae702c54,0826facdf58f0c9821c1cfc23ce06a9349cfa89f,"[스타트업센터 - 스타트업센터]

소속: 스타트업센터 정보: 스타트업센터 02-2260-8527 83",0,9,스타트업센터 - 스타트업센터,스타트업센터,staff,83,,,,,,
987db2352d2c77bc4d5fde950d14793f2bf8aa1d,2b191ad60ac25eeb8cd34919480f34bbea659f38,"[스타트업센터 - 스타트업센터]

소속: 스타트업센터 정보: 스타트업센터 캠퍼스타운 프로그램 운영 02-2279-7827 84",0,12,스타트업센터 - 스타트업센터,스타트업센터,staff,84,,,,,,
